id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
428,"Knows","Foot-washers' driver","Miss Maudie Atkinson","1","16","212","213"
429,"Knows","Foot-washers","Foot-washers' driver","1","16","212","213"
430,"Knows","Jem Finch","Foot-washers","1","16","212","212"
431,"Knows","Dill Harris","Foot-washers","1","16","212","212"
432,"Knows","Jem Finch","Foot-washers' driver","1","16","212","212"
433,"Knows","Dill Harris","Foot-washers' driver","1","16","212","212"
434,"Exchange","Jem Finch","Miss Maudie Atkinson","1","16","213","213"
435,"Exchange","Dill Harris","Miss Maudie Atkinson","1","16","213","213"
436,"Exchange","Scout Finch","Miss Maudie Atkinson","1","16","213","213"
437,"Knows","Miss Maudie Atkinson","Tom Robinson","1","16","213","213"
438,"Knows","Scout Finch","Tom Robinson","1","16","213","213"
439,"Exchange","Miss Stephanie Crawford","Miss Maudie Atkinson","1","16","213","213"
440,"Knows","Miss Stephanie Crawford","William Jennings Bryan","1","16","213","213"
441,"Knows","Miss Stephanie Crawford","Atticus Finch","1","16","213","213"
442,"Exchange","Atticus Finch","Scout Finch","1","16","214","214"
443,"Exchange","Atticus Finch","Jem Finch","1","16","214","214"
444,"Knows","Atticus Finch","Tom Robinson's jury","1","16","214","214"
445,"Knows of","Scout Finch","Tom Robinson's jury","1","16","214","214"
446,"Knows of","Jem Finch","Tom Robinson's jury","1","16","214","214"
447,"Exchange","Jem Finch","Dill Harris","1","16","214","216"
448,"Knows","Jem Finch","Crowd (at the trial)","1","16","214","214"
449,"Knows","Dill Harris","Crowd (at the trial)","1","16","214","214"
450,"Knows","Jem Finch","Mr. Dolphus Raymond","1","16","214","216"
451,"Knows","Dill Harris","Mr. Dolphus Raymond","1","16","214","216"
452,"Knows","Mr. Dolphus Raymond","Crowd (at the trial)","1","16","214","214"
453,"Knows of","Jem Finch","Mr. Dolphus Raymond's wife","0","16","214","215"
454,"Knows of","Jem Finch","Mr. Dolphus Raymond's children","0","16","214","215"
455,"Knows","Mr. Dolphus Raymond's wife","Mr. Dolphus Raymond's children","1","16","214","214"
456,"Knows","Mr. Dolphus Raymond","Mr. Dolphus Raymond's wife","1","16","214","215"
457,"Knows","Mr. Dolphus Raymond","Mr. Dolphus Raymond's children","1","16","214","215"
458,"Exchange","Jem Finch","Scout Finch","1","16","215","216"
459,"Knows","Mr. Dolphus Raymond","A Spencer lady","1","16","215","215"
460,"Knows of","Jem Finch","A Spencer lady","1","16","215","215"
461,"Knows","Jem Finch","Mixed child (delivers for the drugstore)","1","16","215","215"
462,"Knows","Scout Finch","Mixed child (delivers for the drugstore)","1","16","215","215"
463,"Knows","Jem Finch","Black woman (at the trial)","1","16","215","215"
464,"Knows","Jem Finch","Black child (at the trial)","1","16","215","216"
465,"Knows","Black woman (at the trial)","Black child (at the trial)","1","16","215","215"
466,"Knows","Dill Harris","Black child (at the trial)","1","16","216","216"
467,"Exchange","John Hale ""Jack"" Finch","Jem Finch","1","16","216","216"
468,"Knows","Jem Finch","Crowd (at the trial)","1","16","216","216"
469,"Knows","Dill Harris","Crowd (at the trial)","1","16","216","216"
470,"Knows","Jem Finch","Atticus Finch","1","16","216","216"
471,"Knows of","Scout Finch","Tax assessor","0","16","217","217"
472,"Knows of","Scout Finch","Tax collector","0","16","217","217"
473,"Knows of","Scout Finch","County clerk","0","16","217","217"
474,"Knows of","Scout Finch","County solicitor","0","16","217","217"
475,"Knows of","Scout Finch","Circuit clerk","0","16","217","217"
476,"Knows of","Scout Finch","Judge of Probate","0","16","217","217"
479,"Knows","Jem Finch","Dill Harris","1","16","217","218"
481,"Knows","Atticus Finch","Idlers' Club","1","16","217","218"
482,"Exchange","Atticus Finch","Scout Finch","1","16","217","217"
483,"Knows","Atticus Finch","Chief Justice","1","16","217","217"
484,"Exchange","Idlers' Club","Idlers' Club","1","16","218","218"
485,"Exchange","Idlers' Club","Scout Finch","1","16","218","218"
486,"Knows","Idlers' Club","Tom Robinson","1","16","218","218"
487,"Knows","Atticus Finch","Tom Robinson","1","16","218","218"
488,"Exchange","Idlers' Club","Crowd (at the trial)","1","16","218","218"
489,"Knows","Jem Finch","Idlers' Club","1","16","218","218"
490,"Knows","Dill Harris","Idlers' Club","1","16","218","218"
491,"Exchange","Jem Finch","Scout Finch","1","16","218","219"
492,"Exchange","Reverend Sykes","Scout Finch","1","16","219","219"
493,"Exchange","Reverend Sykes","Jem Finch","1","16","219","219"
494,"Exchange","Reverend Sykes","Dill Harris","1","16","219","219"
495,"Knows","""Four N*****s"" (219)","Jem Finch","1","16","219","219"
496,"Knows","""Four N*****s"" (219)","Dill Harris","1","16","219","219"
497,"Knows","Scout Finch","Tom Robinson's jury","1","16","219","219"
498,"Knows","Mr. Gilmer","Atticus Finch","1","16","219","219"
499,"Knows","Mr. Gilmer","Tom Robinson","1","16","219","219"
500,"Knows","Atticus Finch","Tom Robinson","1","16","219","219"
501,"Exchange","Judge Taylor","Mr. Whitley","1","16","220","220"
502,"Knows","Judge Taylor","The Cunninghams","1","16","220","220"
503,"Knows","Judge Taylor","The Coninghams","1","16","220","220"
504,"Exchange","Judge Taylor","Jeems Cunningham","1","16","220","220"
505,"Knows","Judge Taylor","Jeems Cunningham's mother","1","16","220","220"
506,"Knows","The Cunninghams","The Coninghams","1","16","220","220"
507,"Knows","The Cunninghams","Jeems Cunningham","1","16","220","220"
508,"Knows","The Cunninghams","Jeems Cunningham's mother","1","16","220","220"
509,"Knows","The Coninghams","Jeems Cunningham","1","16","220","220"
510,"Knows","The Coninghams","Jeems Cunningham's mother","1","16","220","220"
511,"Knows","Jeems Cunningham","Jeems Cunningham's mother","1","16","220","220"
512,"Exchange","Judge Taylor","The Cunninghams","1","16","221","221"
513,"Exchange","Judge Taylor","The Coninghams","1","16","221","221"
514,"Exchange","Atticus Finch","Scout Finch","1","16","221","221"
515,"Knows","Atticus Finch","Judge Taylor","1","16","221","221"
516,"Knows","Atticus Finch","Mrs. Taylor","1","16","221","221"
517,"Knows","Judge Taylor","Mrs. Taylor","1","16","221","221"
518,"Knows","Judge Taylor","Heck Tate","1","16","221","221"
519,"Knows","Miss Maudie Atkinson","Tom Robinson's Trial","1","16","213","213"
520,"Knows","Jem Finch","Tom Robinson's Trial","1","16","213","221"
521,"Knows","Dill Harris","Tom Robinson's Trial","1","16","213","221"
522,"Knows","Atticus Finch","Tom Robinson's Trial","1","16","214","221"
523,"Knows","Tom Robinson's jury","Tom Robinson's Trial","1","16","214","214"
524,"Knows","Crowd (at the trial)","Tom Robinson's Trial","1","16","214","221"
525,"Knows","Mr. Dolphus Raymond","Tom Robinson's Trial","1","16","214","216"
526,"Knows","Black woman (at the trial)","Tom Robinson's Trial","1","16","215","215"
527,"Knows","Black child (at the trial)","Tom Robinson's Trial","1","16","215","216"
528,"Knows","Idlers' Club","Tom Robinson's Trial","1","16","217","218"
529,"Knows","Reverend Sykes","Tom Robinson's Trial","1","16","219","221"
530,"Knows","""Four N*****s"" (219)","Tom Robinson's Trial","1","16","219","221"
531,"Knows","Tom Robinson's jury","Tom Robinson's Trial","1","16","219","221"
532,"Knows","Mr. Gilmer","Tom Robinson's Trial","1","16","219","221"
533,"Knows","Tom Robinson","Tom Robinson's Trial","1","16","219","221"
534,"Knows","Judge Taylor","Tom Robinson's Trial","1","16","220","221"
535,"Knows","Heck Tate","Tom Robinson's Trial","1","16","221","221"
536,"Knows","Scout Finch","Bob Ewell","1","17","222","222"
537,"Knows","Scout Finch","Mayella Ewell","1","17","222","222"
538,"Knows","Bob Ewell","Mayella Ewell","1","17","222","222"
539,"Exchange","Scout Finch","Jem Finch","1","17","222","222"
540,"Knows","Jem Finch","Heck Tate","1","17","222","222"
541,"Exchange","Mr. Gilmer","Heck Tate","1","17","222","223"
542,"Knows","Jem Finch","Mr. Gilmer","1","17","222","222"
543,"Knows","Mr. Gilmer","Tom Robinson's jury","1","17","223","223"
544,"Knows","Heck Tate","Tom Robinson's jury","1","17","223","223"
545,"Exchange","Heck Tate","Bob Ewell","1","17","223","224"
546,"Knows","Heck Tate","Tom Robinson","1","17","223","223"
547,"Exchange","Heck Tate","Mayella Ewell","1","17","223","224"
548,"Knows","Bob Ewell","Tom Robinson","1","17","223","223"
549,"Knows","Bob Ewell","Mayella Ewell","1","17","223","223"
550,"Knows","Tom Robinson","Mayella Ewell","1","17","223","223"
551,"Exchange","Judge Taylor","Atticus Finch","1","17","223","224"
552,"Exchange","Atticus Finch","Heck Tate","1","17","224","226"
553,"Knows","Atticus Finch","Mayella Ewell","1","17","224","226"
554,"Knows","Judge Taylor","Heck Tate","1","17","224","224"
555,"Exchange","Scout Finch","Jem Finch","1","17","224","224"
556,"Knows","Dill Harris","Reverend Sykes","1","17","224","224"
557,"Knows","Heck Tate","Mayella Ewell","1","17","225","226"
558,"Knows","Heck Tate","Tom Robinson","1","17","225","225"
559,"Exchange","Atticus Finch","Court reporter","1","17","225","225"
560,"Knows","Court reporter","Mayella Ewell","1","17","225","225"
561,"Knows","Court reporter","Heck Tate","1","17","225","225"
562,"Exchange","Atticus Finch","Tom Robinson","1","17","226","226"
563,"Exchange","Atticus Finch","Mr. Gilmer","1","17","226","226"
564,"Exchange","Mr. Gilmer","Judge Taylor","1","17","226","226"
565,"Exchange","Judge Taylor","Heck Tate","1","17","226","226"
566,"Knows","Scout Finch","Crowd (at the trial)","1","17","226","226"
567,"Knows","Scout Finch","""Four N*****s"" (219)","1","17","226","226"
568,"Exchange","Dill Harris","Reverend Sykes","1","17","226","226"
569,"Knows","Crowd (at the trial)","Judge Taylor","1","17","226","226"
570,"Knows","Jem Finch","Judge Taylor","1","17","226","227"
571,"Exchange","Circuit clerk","Bob Ewell","1","17","227","227"
572,"Knows","Circuit clerk","Crowd (at the trial)","1","17","227","227"
573,"Knows","Bob Ewell","God","1","17","227","227"
574,"Knows","Scout Finch","Miss Maudie Atkinson","1","17","228","228"
575,"Knows of","Scout Finch","Mayella Ewell","0","17","228","228"
576,"Exchange","Maycomb's mayor","Scout Finch","1","17","228","228"
577,"Exchange","Maycomb's mayor","Jem Finch","1","17","228","228"
578,"Exchange","Maycomb's mayor","Atticus Finch","1","17","228","228"
579,"Knows","Atticus Finch","Jem Finch","1","17","228","229"
580,"Knows","Maycomb's mayor","Garbage collector","1","17","228","228"
581,"Knows","Bob Ewell","Maycomb's Black community","1","17","229","229"
582,"Knows","Jem Finch","Maycomb's Black community","1","17","229","229"
583,"Knows","Atticus Finch","Maycomb's Black community","1","17","229","229"
584,"Exchange","Bob Ewell","Mr. Gilmer","1","17","229","231"
585,"Knows","Atticus Finch","Mr. Gilmer","1","17","229","230"
586,"Knows","Mr. Gilmer","Mayella Ewell","1","17","230","231"
587,"Knows","Bob Ewell","Mayella Ewell","1","17","230","231"
588,"Knows","Bob Ewell","Mayella Ewell's mother","1","17","230","230"
589,"Knows","Mayella Ewell","Mayella Ewell's mother","1","17","230","230"
590,"Exchange","Judge Taylor","Bob Ewell","1","17","230","234"
591,"Knows","Judge Taylor","Mayella Ewell","1","17","230","230"
592,"Exchange","Judge Taylor","Mr. Gilmer","1","17","230","230"
593,"Exchange","Mr. Gilmer","Jem Finch","1","17","230","230"
594,"Knows","Bob Ewell","Jesus","1","17","231","231"
595,"Exchange","Bob Ewell","Tom Robinson","1","17","231","231"
596,"Knows","Tom Robinson","Mayella Ewell","1","17","231","231"
597,"Exchange","Judge Taylor","Crowd (at the trial)","1","17","231","232"
598,"Exchange","Atticus Finch","Judge Taylor","1","17","231","231"
599,"Exchange","Heck Tate","Crowd (at the trial)","1","17","231","231"
600,"Exchange","""Four N*****s"" (219)","""Four N*****s"" (219)","1","17","231","231"
601,"Exchange","Reverend Sykes","Jem Finch","1","17","231","232"
602,"Knows","Reverend Sykes","Dill Harris","1","17","231","231"
603,"Exchange","Jem Finch","Scout Finch","1","17","231","232"
604,"Exchange","Jem Finch","Dill Harris","1","17","231","231"
605,"Knows","Reverend Sykes","Atticus Finch","1","17","232","232"
606,"Knows","Reverend Sykes","Scout Finch","1","17","232","232"
607,"Knows","Reverend Sykes","Dill Harris","1","17","232","232"
608,"Knows","Jem Finch","Dill Harris","1","17","232","232"
609,"Knows","Atticus Finch","Jem Finch","1","17","232","232"
610,"Knows","Atticus Finch","Dill Harris","1","17","232","232"
611,"Knows","Bob Ewell","Crowd (at the trial)","1","17","232","232"
612,"Exchange","Atticus Finch","Scout Finch","1","17","232","232"
613,"Knows","Atticus Finch","Judge Taylor","1","17","232","232"
614,"Knows","Atticus Finch","Mrs. Taylor","1","17","232","232"
615,"Knows","Judge Taylor","Mrs. Taylor","1","17","232","232"
616,"Exchange","Judge Taylor","Mr. Gilmer","1","17","232","232"
617,"Exchange","Atticus Finch","Mr. Gilmer","1","17","233","233"
618,"Knows","Judge Taylor","Tom Robinson","1","17","233","233"
619,"Knows","Judge Taylor","Mayella Ewell","1","17","233","233"
620,"Knows","Tom Robinson","Mayella Ewell","1","17","233","233"
621,"Knows","Bob Ewell","Mayella Ewell","1","17","233","233"
622,"Knows","Bob Ewell","Tom Robinson","1","17","233","234"
623,"Knows","Scout Finch","Crowd (at the trial)","1","17","233","233"
624,"Exchange","Atticus Finch","Tom Robinson","1","17","233","233"
625,"Exchange","Mr. Gilmer","Bob Ewell","1","17","233","234"
626,"Knows","Mr. Gilmer","Tom Robinson","1","17","233","233"
627,"Exchange","Bob Ewell","Mayella Ewell","1","17","234","234"
628,"Knows","Bob Ewell","Heck Tate","1","17","234","234"
629,"Knows","Bob Ewell","Maycomb's Black community","1","17","234","234"
630,"Exchange","Atticus Finch","Bob Ewell","1","17","234","237"
631,"Knows","Judge Taylor","Crowd (at the trial)","1","17","234","234"
632,"Knows","Atticus Finch","Mayella Ewell","1","17","234","235"
633,"Knows","Atticus Finch","Heck Tate","1","17","234","236"
634,"Knows","Bob Ewell","Heck Tate","1","17","235","237"
635,"Exchange","Atticus Finch","Mr. Gilmer","1","17","235","236"
636,"Knows","Heck Tate","Mayella Ewell","1","17","235","235"
637,"Exchange","Atticus Finch","Court reporter","1","17","235","236"
638,"Knows","Court reporter","Heck Tate","1","17","235","235"
639,"Knows","Court reporter","Mayella Ewell","1","17","235","235"
640,"Knows","Bob Ewell","Mayella Ewell","1","17","236","236"
641,"Exchange","Mr. Gilmer","Judge Taylor","1","17","236","236"
642,"Knows","Mr. Gilmer","Bob Ewell","1","17","236","237"
643,"Exchange","Atticus Finch","Judge Taylor","1","17","236","236"
644,"Knows","Bob Ewell","Crowd (at the trial)","1","17","236","236"
645,"Knows","Atticus Finch","Tom Robinson's jury","1","17","237","237"
646,"Knows","Bob Ewell","Tom Robinson's jury","1","17","237","237"
647,"Exchange","Bob Ewell","Judge Taylor","1","17","237","237"
648,"Knows","Bob Ewell","Jesus","1","17","237","237"
649,"Knows","Bob Ewell","Tom Robinson","1","17","237","237"
650,"Exchange","Mr. Gilmer","Bob Ewell","1","17","238","238"
651,"Exchange","Jem Finch","Scout Finch","1","17","238","238"
652,"Knows","Jem Finch","Bob Ewell","1","17","238","238"
653,"Knows","Atticus Finch","Bob Ewell","1","17","238","238"
654,"Knows","Atticus Finch","Mayella Ewell","1","17","238","238"
655,"Knows","Bob Ewell","Mayella Ewell","1","17","238","238"
656,"Knows","Scout Finch","Sherlock Holmes","1","17","238","238"
657,"Knows","Scout Finch","Tom Robinson","1","17","238","238"
658,"Knows","Scout Finch","Heck Tate","1","17","238","238"
659,"Exchange","Circuit clerk","Crowd (at the trial)","1","18","239","239"
660,"Knows","Circuit clerk","Mayella Ewell","1","18","239","239"
661,"Knows","Mayella Ewell","God","1","18","239","239"
662,"Knows","Scout Finch","Bob Ewell","1","18","239","239"
663,"Exchange","Mr. Gilmer","Mayella Ewell","1","18","239","242"
664,"Knows","Mr. Gilmer","Tom Robinson's jury","1","18","239","239"
665,"Knows","Mayella Ewell","Tom Robinson's jury","1","18","239","239"
666,"Exchange","Judge Taylor","Mayella Ewell","1","18","240","240"
667,"Knows","Mayella Ewell","Atticus Finch","1","18","240","241"
668,"Knows","Judge Taylor","Atticus Finch","1","18","240","240"
669,"Knows","Mayella Ewell","Bob Ewell","1","18","240","241"
670,"Knows","Bob Ewell","Atticus Finch","1","18","240","240"
671,"Exchange","Scout Finch","Jem Finch","1","18","240","240"
672,"Knows","Jem Finch","Mayella Ewell","1","18","240","240"
673,"Knows","Jem Finch","Judge Taylor","1","18","240","240"
674,"Exchange","Mayella Ewell","Tom Robinson","1","18","241","241"
675,"Knows","Mr. Gilmer","Court reporter","1","18","241","241"
676,"Exchange","Mayella Ewell","Bob Ewell","1","18","242","242"
677,"Knows","Mayella Ewell","Heck Tate","1","18","242","242"
678,"Knows","Mr. Gilmer","Tom Robinson","1","18","242","242"
679,"Knows","Mayella Ewell","Tom Robinson","1","18","242","242"
680,"Knows","Mr. Gilmer","Atticus Finch","1","18","242","242"
681,"Exchange","Judge Taylor","Mr. Gilmer","1","18","242","242"
682,"Knows","Judge Taylor","Mayella Ewell","1","18","242","242"
683,"Knows","Judge Taylor","Atticus Finch","1","18","242","243"
684,"Knows","Judge Taylor","Tom Robinson","1","18","242","242"
685,"Knows","Atticus Finch","Tom Robinson","1","18","242","242"
686,"Exchange","Atticus Finch","Mayella Ewell","1","18","242","251"
687,"Exchange","Mayella Ewell","Judge Taylor","1","18","243","243"
688,"Exchange","Judge Taylor","Court reporter","1","18","243","243"
689,"Knows","Mayella Ewell","Mayella Ewell's siblings","1","18","244","244"
690,"Knows","Scout Finch","Burris Ewell","1","18","244","244"
691,"Knows of","Atticus Finch","Mayella Ewell's mother","0","18","244","244"
692,"Knows","Mayella Ewell","Mayella Ewell's mother","1","18","244","244"
693,"Knows","Mayella Ewell","Bob Ewell","1","18","244","246"
694,"Knows","Scout Finch","Mr. Jingle","0","18","244","244"
695,"Knows","Atticus Finch","Mr. Gilmer","1","18","244","244"
696,"Knows","Atticus Finch","Tom Robinson's jury","1","18","244","244"
697,"Knows","Mayella Ewell","Tom Robinson's jury","1","18","244","244"
698,"Knows","Tom Robinson's jury","Bob Ewell","1","18","244","245"
699,"Knows","Tom Robinson's jury","Mayella Ewell's siblings","0","18","244","244"
700,"Knows","Bob Ewell","Mayella Ewell's siblings","1","18","244","244"
701,"Knows","Mayella Ewell","Mayella Ewell's siblings","1","18","244","245"
702,"Exchange","Mayella Ewell","Social worker","1","18","245","245"
703,"Knows of","Atticus Finch","Social worker","0","18","245","245"
704,"Knows of","Tom Robinson's jury","Social worker","0","18","245","245"
705,"Knows","Social worker","Bob Ewell","1","18","245","245"
706,"Knows","Atticus Finch","Bob Ewell","1","18","245","246"
707,"Knows","Mayella Ewell","Court reporter","1","18","246","246"
708,"Exchange","Judge Taylor","Mayella Ewell","1","18","246","246"
709,"Knows","Atticus Finch","Tom Robinson","1","18","246","247"
710,"Exchange","Mayella Ewell","Tom Robinson","1","18","246","246"
711,"Knows of","Mayella Ewell","Maycomb's Black community","1","18","247","247"
712,"Knows","Scout Finch","Heck Tate","1","18","247","247"
713,"Knows","Mayella Ewell","Mr. Gilmer","1","18","247","247"
714,"Exchange","Judge Taylor","Mayella Ewell","1","18","248","248"
715,"Exchange","Atticus Finch","Judge Taylor","1","18","248","248"
716,"Exchange","Jem Finch","Scout Finch","1","18","248","248"
717,"Exchange","Jem Finch","Reverend Sykes","1","18","248","249"
718,"Knows","Jem Finch","Tom Robinson","1","18","248","248"
719,"Knows","Reverend Sykes","Tom Robinson","1","18","249","249"
720,"Knows","Reverend Sykes","Mr. Dolphus Raymond","1","18","249","249"
721,"Knows","Tom Robinson","Mr. Dolphus Raymond","1","18","249","249"
722,"Exchange","Atticus Finch","Tom Robinson","1","18","248","248"
723,"Knows","Atticus Finch","Tom Robinson","1","18","249","251"
724,"Knows","Mayella Ewell","Tom Robinson","1","18","247","251"
725,"Exchange","Mr. Gilmer","Judge Taylor","1","18","249","249"
726,"Knows","Mr. Gilmer","Atticus Finch","1","18","249","249"
727,"Knows","Mr. Gilmer","Mayella Ewell","1","18","249","249"
728,"Knows","Judge Taylor","Mayella Ewell","1","18","249","252"
729,"Knows","Judge Taylor","Atticus Finch","1","18","249","249"
730,"Exchange","Judge Taylor","Atticus Finch","1","18","250","250"
731,"Knows of","Atticus Finch","Mayella Ewell's siblings","0","18","250","250"
732,"Knows","Mayella Ewell","Mayella Ewell's siblings","1","18","250","250"
733,"Knows","Atticus Finch","Bob Ewell","1","18","251","251"
734,"Knows","Mayella Ewell","Bob Ewell","1","18","251","251"
735,"Exchange","Mr. Gilmer","Mayella Ewell","1","18","251","251"
736,"Knows","Atticus Finch","Mr. Gilmer","1","18","252","253"
737,"Knows","Mayella Ewell","Atticus Finch","1","18","252","252"
738,"Exchange","Mr. Gilmer","Judge Taylor","1","18","252","252"
739,"Exchange","Reverend Sykes","Scout Finch","1","18","252","252"
740,"Exchange","Jem Finch","Dill Harris","1","18","252","252"
741,"Knows","Jem Finch","Reverend Sykes","1","18","252","252"
742,"Knows","Dill Harris","Reverend Sykes","1","18","252","252"
743,"Knows","Scout Finch","Mr. Underwood","1","18","252","252"
744,"Exchange","Scout Finch","Jem Finch","1","18","252","252"
745,"Knows","Jem Finch","Atticus Finch","1","18","252","252"
746,"Knows","Mr. Underwood","Atticus Finch","1","18","252","252"
747,"Exchange","Atticus Finch","Scout Finch","1","18","252","253"
748,"Knows","Atticus Finch","Judge Taylor","1","18","252","252"
749,"Exchange","Scout Finch","Dill Harris","1","18","253","253"
750,"Knows","Dill Harris","Judge Taylor","0","18","253","253"
751,"Knows","Scout Finch","Idlers' Club","1","18","253","253"
752,"Knows","Scout Finch","Heck Tate","1","18","253","253"
753,"Exchange","Judge Taylor","Atticus Finch","1","18","253","253"
754,"Knows","Tom Robinson","Circuit clerk","1","19","254","254"
755,"Exchange","Judge Taylor","Tom Robinson","1","19","254","254"
756,"Exchange","Atticus Finch","Tom Robinson","1","19","254","261"
757,"Exchange","Atticus Finch","Crowd (at the trial)","1","19","254","254"
758,"Knows","Tom Robinson","Helen Robinson","1","19","254","254"
759,"Knows","Tom Robinson","Tom Robinson's children","1","19","254","254"
760,"Knows","Atticus Finch","Helen Robinson","1","19","254","254"
761,"Knows","Atticus Finch","Tom Robinson's children","1","19","254","254"
762,"Knows","Helen Robinson","Tom Robinson's children","1","19","254","254"
763,"Knows","Crowd (at the trial)","Tom Robinson","1","19","254","254"
764,"Knows","Crowd (at the trial)","Helen Robinson","1","19","254","254"
765,"Knows","Crowd (at the trial)","Tom Robinson's children","1","19","254","254"
766,"Knows","Tom Robinson","Man (Tom Robinson fought)","1","19","254","254"
767,"Knows of","Atticus Finch","Man (Tom Robinson fought)","0","19","254","254"
768,"Exchange","Dill Harris","Jem Finch","1","19","254","255"
769,"Knows","Dill Harris","Atticus Finch","1","19","254","254"
770,"Knows","Jem Finch","Atticus Finch","1","19","255","255"
771,"Knows","Jem Finch","Tom Robinson's jury","1","19","255","255"
772,"Knows","Jem Finch","Tom Robinson","0","19","255","255"
773,"Knows","Atticus Finch","Tom Robinson's jury","1","19","255","255"
774,"Knows","Atticus Finch","Mayella Ewell","1","19","255","255"
775,"Exchange","Tom Robinson","Mayella Ewell","1","19","255","256"
776,"Knows","Tom Robinson","Link Deas","1","19","255","255"
777,"Knows","Judge Taylor","Crowd (at the trial)","1","19","256","256"
778,"Knows","Tom Robinson","Bob Ewell","1","19","256","256"
779,"Knows","Tom Robinson","Mayella Ewell's siblings","1","19","256","256"
780,"Knows","Mayella Ewell","Bob Ewell","1","19","256","256"
781,"Knows","Mayella Ewell","Mayella Ewell's siblings","1","19","256","256"
782,"Knows of","Atticus Finch","Mayella Ewell's siblings","0","19","256","257"
783,"Knows","Scout Finch","Boo Radley","1","19","256","256"
784,"Exchange","Atticus Finch","Mayella Ewell","1","19","256","256"
785,"Exchange","Scout Finch","Jem Finch","1","19","256","256"
786,"Knows","Mayella Ewell","Maycomb's Black community","1","19","256","256"
787,"Knows","Mr. Dolphus Raymond","Maycomb's Black community","1","19","257","257"
788,"Knows","Tom Robinson","Mayella Ewell","1","19","257","257"
789,"Exchange","Mayella Ewell","Scout Finch","1","19","257","257"
790,"Knows","Atticus Finch","Mayella Ewell","1","19","257","257"
791,"Knows","Atticus Finch","Bob Ewell","1","19","257","257"
792,"Exchange","Atticus Finch","Crowd (at the trial)","1","19","257","257"
793,"Exchange","Tom Robinson","Crowd (at the trial)","1","19","257","257"
794,"Exchange","Atticus Finch","Maycomb's Black community","1","19","257","257"
795,"Exchange","Tom Robinson","Maycomb's Black community","1","19","257","257"
796,"Exchange","Tom Robinson","Mayella Ewell","1","19","258","260"
797,"Knows","Tom Robinson","Mayella Ewell's siblings","1","19","258","258"
798,"Knows","Mayella Ewell","Mayella Ewell's siblings","1","19","258","258"
799,"Knows","Tom Robinson","God","1","19","259","259"
800,"Knows","Tom Robinson","Tom Robinson's jury","1","19","259","259"
801,"Knows","Tom Robinson","Mr. Underwood","1","19","259","259"
802,"Exchange","Judge Taylor","Tom Robinson","1","19","259","259"
803,"Knows","Atticus Finch","Mayella Ewell","1","19","260","260"
804,"Knows","Mayella Ewell","Bob Ewell","1","19","260","260"
805,"Exchange","Bob Ewell","Tom Robinson","1","19","260","261"
806,"Knows","Atticus Finch","Bob Ewell","1","19","260","261"
807,"Knows","Tom Robinson","Crowd (at the trial)","1","19","260","260"
808,"Knows","Atticus Finch","Tom Robinson's jury","1","19","260","260"
809,"Exchange","Bob Ewell","Mayella Ewell","1","19","260","261"
810,"Exchange","Atticus Finch","Scout Finch","1","19","260","260"
811,"Knows","Tom Robinson","Mayella Ewell","1","19","261","261"
812,"Knows","Mr. Gilmer","Tom Robinson","1","19","261","261"
813,"Exchange","Link Deas","Crowd (at the trial)","1","19","261","261"
814,"Knows","Link Deas","Tom Robinson","1","19","261","261"
815,"Exchange","Link Deas","Judge Taylor","1","19","261","261"
816,"Knows","Judge Taylor","Atticus Finch","1","19","261","261"
817,"Exchange","Atticus Finch","Scout Finch","1","19","262","262"
818,"Exchange","Jem Finch","Scout Finch","1","19","262","262"
819,"Knows","Jem Finch","Tom Robinson's jury","0","19","262","262"
820,"Knows","Jem Finch","Link Deas","1","19","262","262"
821,"Exchange","Judge Taylor","Court reporter","1","19","262","262"
822,"Exchange","Judge Taylor","Tom Robinson","1","19","262","262"
823,"Exchange","Tom Robinson","Court reporter","1","19","262","262"
824,"Knows","Tom Robinson","Atticus Finch","1","19","262","262"
825,"Knows","Court reporter","Atticus Finch","1","19","262","262"
826,"Exchange","Judge Taylor","Tom Robinson's jury","1","19","262","262"
827,"Knows","Judge Taylor","Link Deas","1","19","262","262"
828,"Exchange","Judge Taylor","Mr. Gilmer","1","19","262","262"
829,"Exchange","Mr. Gilmer","Tom Robinson","1","19","262","266"
830,"Knows of","Mr. Gilmer","Man (Tom Robinson fought)","0","19","262","262"
831,"Knows","Tom Robinson","Man (Tom Robinson fought)","1","19","262","262"
832,"Exchange","Atticus Finch","Judge Taylor","1","19","262","262"
833,"Exchange","Judge Taylor","Tom Robinson","1","19","262","262"
834,"Knows","Mr. Gilmer","Tom Robinson's jury","1","19","262","263"
835,"Knows","Mr. Gilmer","Mayella Ewell","1","19","262","263"
836,"Knows","Tom Robinson","Mayella Ewell","1","19","262","263"
837,"Knows","Mr. Gilmer","Bob Ewell","1","19","263","264"
838,"Knows of","Mr. Gilmer","Mayella Ewell's siblings","1","19","263","263"
839,"Knows","Tom Robinson","Bob Ewell","1","19","264","264"
840,"Knows","Tom Robinson","Mayella Ewell's siblings","1","19","264","264"
841,"Knows","Tom Robinson","Crowd (at the trial)","1","19","264","264"
842,"Exchange","Tom Robinson","Mayella Ewell","1","19","264","264"
843,"Exchange","Mr. Gilmer","Mayella Ewell","1","19","264","264"
